"V1","V2"
1.23300578678027,7.06210570642725
3.11049618758261,1.40778355766088
9.45739162620157,0.0898262416012585
5.00025092391297,6.86495538568124
1.35230499086902,6.81218191748485
8.69257820537314,9.17510882485658
2.05049612093717,4.08421214204282
9.2504589096643,4.22439390094951
8.86753598228097,5.37320081843063
1.36295825242996,4.13646463071927
7.85349442157894,0.976446585264057
4.53303414164111,3.80267640342936
1.35742419399321,1.98000577511266
8.85221036849543,7.25024226354435
3.36713540134951,0.110090409871191
3.19274115143344,9.18857760028914
4.03782814741135,9.00228734128177
4.79077307041734,7.54153864458203
3.67901820223778,9.51921815052629
4.65690567623824,6.2558709224686
0.498921528924257,6.55950521118939
1.87356711598113,3.81375617580488
9.82659413712099,0.656056352891028
3.28274069586769,6.90880850423127
1.70996390515938,1.27483867341653
4.88254894502461,2.91318518575281
0.186874116770923,6.32220890838653
3.39485083706677,3.90023997751996
0.296633755788207,0.704256598837674
8.67228663060814,8.63572930917144
7.31707599712536,3.85190207045525
3.15260796807706,6.70760133769363
3.86454011779279,0.211963022593409
3.32445990527049,5.95228760736063
0.897779711522162,2.76241161162034
7.57055602502078,3.99126905016601
6.029684972018,1.45815429510549
1.45399972563609,8.24081728467718
0.325174834579229,1.40409882646054
4.83768141595647,9.09047515131533
4.44569527870044,8.99924811441451
0.60385589953512,1.92349253920838
3.27506022062153,5.3229026379995
8.78429047297686,5.22124740527943
9.30604886263609,1.6033573099412
3.92178456997499,5.19567017676309
1.58846774837002,2.24503509234637
3.19947601063177,2.81511990353465
3.0696562025696,5.03687579883263
1.07811254449189,1.58960648812354
9.79334303410724,9.20630739303306
4.96903428109363,4.99029459664598
0.930746719241142,6.15344077115878
2.11773658171296,7.43930876953527
9.30500746238977,6.1681821080856
2.96846406767145,9.30141045944765
6.53218248859048,0.803784660529345
9.01070477906615,0.281211910769343
9.90795793244615,5.41528468718752
4.30333221331239,2.41202568868175
3.93776922253892,6.4483752194792
1.41908895457163,3.77736799186096
2.79806696344167,0.468536866828799
5.6482222257182,0.481404992751777
9.35139505425468,9.62842692388222
3.58400145079941,2.26466750493273
8.42007180908695,0.113935696426779
7.22409214358777,2.18475638190284
7.50735989306122,0.559375686571002
9.2398845218122,2.34972146805376
0.0237810681574047,4.02696270029992
1.60429914947599,0.143044360447675
3.99272951297462,3.61763168359175
6.75319577334449,5.84499739808962
4.80372016318142,6.05793738272041
5.33828780753538,2.63718613190576
3.16950157284737,6.7514867708087
8.14757590182126,9.35806215973571
2.92219521244988,0.0359140639193356
4.09132091328502,7.86971174879
0.909183076582849,8.06933146901429
7.98596638021991,0.730383845511824
3.59785249689594,5.6699930364266
0.404875767417252,5.39190846029669
0.410863398574293,1.37675155187026
9.54434238374233,2.76332648936659
3.73341244878247,3.51843506796286
8.06419667555019,8.12805236317217
9.1005900898017,1.71541348099709
4.40076212864369,5.21162092685699
5.7633650302887,7.64622842427343
0.736677951645106,2.88755647372454
1.64627394406125,4.36778316041455
7.3989077587612,6.6945075779222
4.75711012724787,0.369237822014838
6.8552095326595,5.60646349098533
9.51514942804351,9.32383237173781
4.97464487561956,4.34622491942719
4.70500626601279,9.36232616892084
5.6019195006229,9.78302628034726
6.52510120533407,6.76762288669124
2.79573498759419,2.98268895363435
9.79907589498907,2.08253394579515
6.43864108016714,3.18896428914741
5.8257843577303,8.54374968446791
6.15871025947854,0.610599068459123
9.25140294479206,1.8204610561952
3.90022895298898,4.83836601022631
2.8791968501173,3.38283574208617
0.907359647098929,8.13362698070705
3.22033904027194,8.70432480005547
7.58270112564787,0.19161278847605
1.04412929620594,8.24748182203621
7.10277852602303,4.01268495246768
9.66477383626625,6.72058288240805
2.01491226209328,1.18672215612605
1.08488654484972,4.76424339460209
0.554021787829697,9.25339963752776
8.29723515082151,5.74839341687039
5.8119775657542,9.12751579657197
4.70092375297099,7.55301924189553
3.65014120005071,6.30999924149364
2.80124627286568,7.94420650461689
5.99715854972601,9.23546462319791
8.18569612922147,1.64468809729442
0.978322804439813,1.92883944371715
9.6368952607736,0.97642665496096
1.68736443389207,8.29109395388514
0.860834058839828,8.05863957852125
8.6121069570072,2.79269986320287
5.24790602037683,4.49029579060152
6.56810875283554,6.25878707272932
2.29519372805953,3.70921416208148
7.2122603142634,3.8231894839555
4.90750394994393,9.1448087641038
9.65255592484027,3.90297754667699
9.06942480476573,0.702937594614923
5.51250527845696,7.07506610779092
0.75599099509418,6.9299681391567
0.227000112645328,0.961472901981324
5.13239527819678,0.369032295420766
6.30726151634008,4.00940120918676
4.18771624332294,0.115372252184898
8.79265945171937,5.67891015904024
1.07987073017284,9.44949925877154
9.80278696399182,3.43302177265286
2.64966631308198,2.44498279877007
0.842775232158601,5.416769774165
3.85907175717875,1.17704377975315
1.24895827146247,3.74908455181867
5.81554221687838,3.27511116862297
2.40149608114734,9.47205751203001
7.21887888619676,9.1057491232641
1.45928690675646,7.62444715481251
1.5283877030015,7.58074916200712
2.59222670225427,9.98490834375843
7.77886260068044,5.80401404760778
4.26466299686581,2.13284181430936
0.600483361631632,1.33551898412406
1.148325370159,7.92282316135243
4.8275689734146,9.81905837310478
9.79173583909869,9.82048792531714
8.11516786925495,1.25443475088105
5.42912817094475,6.18285143980756
0.723670870065689,8.58186804223806
4.6648524608463,1.39387535862625
3.3990564593114,3.66580521455035
6.89918605145067,1.57130227191374
5.14157372061163,4.47839834261686
5.14923015609384,4.85874579288065
5.45514354016632,9.50203040381894
4.47457330068573,9.04753880109638
0.838848403654993,9.40164701780304
9.30133691756055,7.73493236629292
0.164481862448156,0.922109857201576
4.14092399412766,0.162434296216816
2.26976093370467,3.33509586984292
0.996405873447657,2.41853092331439
4.82923875097185,7.92070718249306
6.50128671433777,4.96387037681416
9.2132977838628,5.13879090314731
3.62601807108149,0.724018786568195
8.5513499006629,3.45139099750668
3.00906151533127,7.56324941292405
4.65662425151095,3.85119045618922
1.42730664927512,0.0692103989422321
8.0771899363026,7.18439230229706
6.65807631798089,5.56969332275912
0.619409799110144,0.700826265383512
4.30925568332896,3.47816531080753
3.96855081431568,4.13005554582924
6.96956751402467,3.11655198922381
6.59319650614634,7.37567968200892
4.07350709661841,3.88340283883736
3.06920220376924,6.19424278149381
2.55107345059514,6.23541267821565
6.72568153357133,8.02412331104279
8.943934335839,6.54067937284708
8.45736156217754,6.79453118005767
3.92901856917888,4.10754823358729
0.790505399927497,6.63253142498434
8.2842305698432,0.271177776157856
0.728918248787522,8.15928964642808
1.14762677578256,0.750427790917456
6.399842700921,9.00965292239562
3.20566200185567,0.7082723476924
1.887495261617,1.91123383352533
3.93829641165212,7.76929248124361
8.6202601599507,2.03133503673598
3.47911406541243,4.03764510527253
0.0143389846198261,4.46180628146976
9.11284453701228,6.06295468751341
9.51723448932171,5.7644574274309
4.9091898300685,0.595067664980888
4.63651715312153,1.82665084954351
5.96472046803683,2.96121661784127
9.06050957273692,3.76079086214304
1.73001179005951,7.13095941813663
7.85881076706573,1.25148585997522
2.32934384606779,4.2923343507573
5.77048209030181,0.303770385216922
8.40877033304423,4.54168669413775
1.32203776855022,7.94308127136901
8.95891189575195,4.71276496304199
4.5013734116219,2.36389610683545
8.94142537843436,8.8703501666896
2.48545180540532,1.25952785136178
0.836952936369926,2.69311398966238
0.486410746816546,8.82458147127181
9.79815867030993,7.50519821885973
4.84167741145939,0.976929415483028
8.45393033931032,8.15567015903071
4.16293604532257,8.58393028844148
4.89342542830855,1.17157299770042
1.83287817519158,1.37397162383422
7.59161467896774,5.48256997484714
3.05143302539364,0.59029650175944
1.65678247110918,4.95523291174322
0.328091429546475,0.0741752306930721
