"V1","bs.xy.bio1","bs.xy.bio2","bs.xy.bio3","bs.xy.bio4","logLS:bs.xy.ls"
1.07399582395936,0.961019858639018,-0.286442063510405,-0.182435622316911,-0.541866097695064,-0.107291547552559
1.07399582395936,5.23506280340317,0.626643459248319,-1.13804979112319,-1.343873632007,0.816282918033256
1.07399582395936,1.84322647351756,-0.295035579129069,-0.258661066019675,-0.950663112004766,-0.30363306013534
1.07399582395936,1.43020138929497,-0.641216930515628,-0.0199373223519702,-1.78273555374177,-0.438416286074657
1.07399582395936,2.49032412249719,-0.992755803792157,0.991200623076063,-3.59792591450499,-0.483912097296001
1.07399582395936,4.12623104332145,0.106389028450322,-2.02683109894541,0.913555316601471,-0.349132124535852
1.07399582395936,1.69307433168103,-0.323854392326502,-0.13681589154797,-1.22680179255526,-0.413938824172098
1.07399582395936,0.912710184790355,-0.613829191141948,-0.132787469717052,-1.01569445701914,0.0450111934049924
1.07399582395936,1.57765307031818,-0.687058319652937,-0.00142419801068802,-1.58489201285745,-0.199846658356186
1.07399582395936,0.389006137726017,-1.00552480617994,0.532822499739292,-1.85786535833022,0.234950815533793
1.07399582395936,1.38279667154185,-0.521287885741911,0.243094616717706,-1.67763565906882,-0.314938913718489
1.07399582395936,1.46304297579538,-0.687203197437108,0.412210394617769,-2.0164490683055,-0.214721347302726
1.07399582395936,1.83367212575267,-0.468249933802934,0.27112531550744,-1.99163408674375,-0.242611001508368
1.07399582395936,0.915206594025321,-0.321794131195939,-0.292825585446267,-0.684750373177799,-0.264028578001235
1.07399582395936,-0.471363691741993,-0.107655295607051,-1.55215100805299,1.73585913996705,0.0914376482904089
1.07399582395936,1.75818718424519,-0.845865015006341,0.5919532558416,-2.61086356026601,-0.742364306504749
1.07399582395936,2.9327864874889,-0.295970787694594,0.723177413354471,-2.76570826348561,-0.715016038429883
1.07399582395936,2.3224518854881,-0.417117451871511,0.732121306035116,-2.59229201420596,-0.654984619004876
1.07399582395936,1.66602319957752,-0.515016942132867,0.532389249049785,-2.10597003909776,-0.420429334703567
1.07399582395936,0.549365327463575,-0.68821796844296,0.770501677094706,-2.23292688425549,-0.224760932428502
1.07399582395936,1.28947246002124,-0.345194955360022,-0.470517633058479,0.465718157497286,0.440730166417267
1.07399582395936,1.5610151738379,-0.261004470773127,-0.0497451047784514,-0.499347785657391,-0.187166769213409
1.07399582395936,2.08590782354298,-0.323959793153365,0.524332948386152,-2.43645824914841,-0.359333519960376
1.07399582395936,2.1408768924207,-0.504866245339952,1.14087633694698,-3.05315022744011,-0.315229049990723
1.07399582395936,2.51804588117574,-0.687720975896635,0.29700159500035,-2.11083083271613,-0.733677820261749
1.07399582395936,1.55011187948892,-0.33565345866561,-0.294146524153854,-0.925056992673476,-0.406715902793874
1.07399582395936,0.584091338158658,-0.49154774870044,-0.637661808485476,-0.317231817919824,-0.450109864434413
1.07399582395936,3.31870176967837,-0.957292031562734,2.07341150725523,-4.27368872474099,-0.36920021370277
1.07399582395936,1.68398144870873,-0.591483131442069,0.123717851332217,-1.79990347601812,-0.654966836377574
1.07399582395936,0.903439205233515,-0.307411039707462,-0.0839036999615458,-1.07740452371402,-0.308475439177582
1.07399582395936,0.968010297099616,0.509488995127355,0.424806259905657,-2.1623900271746,-0.504612198556666
1.07399582395936,1.06182009834862,-0.527267691018936,0.0638282693700362,-1.36865333293096,-0.438016595498794
1.07399582395936,1.06868047792653,-0.794974557678952,-0.146485074775403,-2.04354349366256,-0.845249110798159
1.07399582395936,-0.225339404545672,-0.454669611331075,-1.62569641676411,1.54764375615685,0.443623907687205
1.07399582395936,2.3402466223643,-0.888423310916404,0.916135639725539,-3.46447848773149,-0.715850453174352
1.07399582395936,2.40722112424059,-0.482029502046355,0.353961216611762,-2.00020718284584,-1.01094431273515
1.07399582395936,0.73884420879507,-0.430924745892797,-0.322368102885616,-0.774755970927143,-0.152125692764126
1.07399582395936,2.42797884899227,-0.488409761384297,0.150342978668315,-1.64147131041869,-0.711181649725846
1.07399582395936,2.19235261107181,-0.887436812852497,0.872841791371825,-2.58781275558335,-0.593123025324088
1.07399582395936,0.723679954295728,-0.361683949061554,-0.697039967384376,-0.708325353612138,-0.160344839584217
1.07399582395936,-2.45835483840658,-0.783556873916678,-1.47511827308959,2.3028437831892,0.556112465336271
1.07399582395936,1.66832752517681,-0.578452628481695,0.148219489019277,-2.42749719532127,-0.683836850628065
1.07399582395936,2.24227485475758,-0.817616696151218,1.40661111293305,-3.56209787183344,-0.864658108893089
1.07399582395936,5.23506280340317,-0.846137753335602,0.254805323069022,-1.95898073771791,-0.506660194167981
1.07399582395936,0.322691554857758,-0.0409095279304563,-0.543140080227131,-0.248275194921272,0.645761044092578
1.07399582395936,1.09690011738093,-0.568602042171256,-0.482751650710622,-1.25031132031873,-0.47228071169208
1.07399582395936,1.68717045955408,-0.411996419659174,0.721509827352994,-1.9638722997658,-0.666913311141006
1.07399582395936,1.84909356419191,0.626643459248319,-0.342590643699577,-2.38928725262014,0.816282918033256
