"V1","V2","V3","V4"
-0.133444867024665,-0.0056814527839317,-0.0306928713869166,0.00658127264595096
-0.10670118076921,-0.0436449245370372,-0.0472164293195207,0.0308763792939196
-0.0616772472075418,0.240532153169545,-0.0732365230710461,-0.144943753181052
-0.171448918229102,-0.00353104856671438,-0.00572102598604956,0.0051682769268142
-0.0812972153439337,-0.0592894408249005,-0.061858689241102,0.039889150166671
0.138172893214672,-0.0228456498144123,0.0636825043050664,0.00083879669250952
-0.171135866793544,-0.00373693216883938,-0.00592721947961342,0.00530388358555369
-0.151130084773701,-0.016886727247285,-0.0161126897266853,0.0119987734797337
0.159372682943722,-0.047328419855319,-0.1152489305621,0.0196686429433432
-0.170246429568268,-0.00379650244498302,-0.0065131139553365,0.0053431333144256
0.0357067133508726,-0.128010688890921,-0.0460839926239094,0.0294223487624573
-0.0746997753090027,0.134642909983799,-0.0672575546196695,-0.0827161786883254
0.0987231550243896,0.0107917695238744,-0.147858731828932,-0.00236696711260619
0.152764095570804,-0.0131275509612579,-0.0145242242263462,0.0054288460878189
-0.0141708009623819,-0.100698135551777,0.0684843844829853,-0.0406761399514685
0.154476728489866,-0.129484545516963,-0.0822862065971515,0.0347567807456345
-0.0520376551075214,0.252100051813498,-0.0782424687235525,-0.150082875464672
-0.123885028640919,0.102266776319867,-0.0367088685759728,-0.0637589359720252
-0.0991138880959761,-0.0345099012104897,-0.052897177031861,0.0253723610180074
0.0608998585044344,0.0437114410213199,-0.137459588340236,-0.0216175652362271
0.0757481537689457,-0.141661119953465,0.00414498120734552,-0.000344702118247529
-0.171448918229102,-0.00353104856671438,-0.00572102598604956,0.0051682769268142
-0.00483691443596007,-0.0783971102439064,-0.108738173766281,0.051458387866832
-0.0376230920966866,0.29912389893886,0.204133478036193,0.479766534484485
0.0242467474618226,0.118159235080033,0.28734923807651,0.187409428953789
0.129664746834838,-0.117314856484147,0.0796628726947863,-0.0270963003871339
0.0922864162357011,-0.0790915167626653,-0.150009641423441,0.0465071265728779
0.0946973073902866,-0.147400499938268,-0.0935288458692197,0.0526341496564539
-0.129120857474609,-0.0312794227331499,0.00805051664137144,-0.00385972744813521
0.146348963672623,-0.1362760637218,-0.0379717197948335,0.0186394769637386
0.154833954789623,-0.120653022335369,-0.0325783047893611,0.0148089224023074
-0.0425091736035826,-0.0784102093471142,-0.0849834777064416,0.051198349992782
-0.00834020738391295,0.0730828246617714,-0.106029053573815,-0.0419474563138375
0.0443942373905182,-0.126012082423928,-0.113338640860007,0.0662363089112925
0.0491706120292606,-0.0762160579966165,0.360877222866222,-0.115610681960498
0.0350259831931636,-0.0841457162049677,0.381718707424543,-0.146101078930015
0.101387841004309,0.114673956930475,0.078239086252245,0.0415435276685291
-0.0393968999248197,-0.087192615229861,0.0312597473637968,-0.0182608949600842
0.142148441836511,-0.141440305415579,-0.0972132658621791,0.045403394997053
-0.16962715263757,-0.00410561419522014,-0.00692103232198709,0.00554674625229904
0.152089027922405,-0.130345258410783,-0.0472106774068988,0.0214305961515798
0.0979251595000372,-0.0878811939491783,0.212855241157918,-0.0632753538270278
0.120058753127984,0.0245459347418918,0.0987545038046,0.0152309888013727
0.0892915202103607,-0.142215506929319,-0.116708130949649,0.0642008789628962
0.0981268356958099,0.217954592611692,-0.0843550356747882,-0.0594380676748983
0.0611859166776514,0.333761492701282,-0.0728665302737439,-0.0921846314843244
-0.171159122930553,-0.00371879849648303,-0.00591191636375933,0.00529194924029846
-0.0249258354993057,-0.0941572803209459,-0.0832264099850536,0.0531062588586266
0.154019400598034,-0.126316280559683,-0.0447722004158237,0.0199006094906616
0.0403819946873096,-0.120799740213564,0.155828759182829,-0.0842649964408914
0.0962636919360126,-0.110496826188786,-0.147091806455036,0.0616536081802717
0.131754854911198,-0.0597625762741541,-0.150093943569053,0.0319433715478036
0.0195213262951211,-0.120247155892905,-0.0464608980039035,0.0300674400751755
0.137764731953322,0.0828807493619151,-0.0601092862855722,-0.0100308818293382
-0.0481189655177539,-0.0821524175428226,0.0220697640325392,-0.0125480191403938
0.110678399655091,0.0357883792809865,-0.144690994348268,-0.0141996442124583
-0.0179385037880155,-0.0943157035033381,0.215035074058841,-0.125384861377828
0.0250015981918441,-0.0935537447074516,0.362825603098523,-0.163716803185074
0.0134118859258712,0.0386968651491659,-0.118007151085436,-0.0204813399503925
0.129915225403826,-0.122737134630287,0.0679602170661648,-0.0239767052687171
0.021004873541686,-0.107934501975093,0.244711166000125,-0.130687636575408
0.0312173038149987,-0.125835544100252,-0.0345229932304239,0.0225496147672666
0.0114353013244063,-0.115913775516648,-0.0181097022942939,0.012781143855517
-0.0342456589047891,-0.0862325303490735,0.215287950662511,-0.128048455285318
0.0941345478846713,-0.0654203573831678,0.233400226313497,-0.0505545029762235
0.144208154479473,0.0579101119840517,-0.0685208608565969,-0.0070554147640898
-0.0920735241674549,-0.0549285664030736,0.0512185335462729,-0.0317014868237008
-0.0713804115580452,-0.0358736661176277,-0.070477376359604,0.0260978375228311
0.064923181163614,0.210008831520448,0.0929932816193717,0.0943473359744169
0.140841958781287,0.0597069570500361,-0.0336688400120821,-0.000491075140314362
-0.0730330198757282,-0.0587017412605492,-0.0685835905878742,0.0404082258742974
-0.149520273525353,-0.0176960373938319,-0.0200401276916506,0.014417818720864
0.15041450160632,-0.0713925380015221,-0.137773182407514,0.0330100739922307
0.0684992788422687,0.181267573467984,0.111685963291384,0.0955905018092073
0.13514626166114,-0.101929483665386,0.0804977529599905,-0.0225027155768702
0.0951222136641714,0.0302662949694122,0.178981445435802,0.0285858646989034
-0.0255173450154782,-0.0554967534460967,-0.0979882193851246,0.0380242904449196
0.0110980974183537,-0.100265838443428,0.301832975409043,-0.157809855556894
-0.0192061951564145,0.283332267194972,-0.0931884524275612,-0.159642201129163
-0.0803535721151463,0.128835881245628,-0.0638918737060615,-0.0793574079270206
-0.00715965037448482,-0.105272618671695,0.0311200072568418,-0.0176467530223024
-0.00342597950608392,0.294873025254802,-0.0987717926569385,-0.160087301018893
0.0524971293412834,0.233051266493322,0.103235006212624,0.120272207614478
0.110496450261496,0.0355528430764822,-0.144752886492847,-0.0141046276081679
0.148398238799875,-0.11056263862115,0.0187440392173084,-0.00301855472685475
0.115084260073906,-0.114175695019774,0.129470591286533,-0.0470358998639236
-0.0871142774979099,-0.0558505982823962,-0.0585344607569578,0.037932691433064
-0.164545419291413,-0.00801144508309999,-0.010263318872718,0.00811624192391513
-0.0558413868025269,-0.049576523412343,-0.0799518377764413,0.0347337640095991
0.0711352370420726,-0.139822821536213,0.0141134981759136,-0.00597541240861839
0.0289213865434024,0.0866638702201669,0.311978563773109,0.148177934617792
0.0715578946782865,0.304660997379065,-0.0695147352160035,-0.0757377418420606
0.0935296629594132,-0.147965438278165,-0.0445123899832455,0.0263126538039162
-0.0309906110833129,0.0983583767430077,-0.0932069592076336,-0.0582946227746587
0.0157093036592929,-0.118237902780769,-0.060513400575549,0.0387498148398395
-0.0323138874717579,0.0549627090262339,-0.0932579893474978,-0.0316331374072755
0.146743807192359,-0.0805330344880208,-0.141517890551126,0.0380308391979889
0.0626880958702763,-0.111638486241571,-0.136568658735048,0.0655841934649431
-0.0882025524890556,0.0643059417954732,-0.0595485992820832,-0.0386955066563095
-0.057942158531546,-0.0691350655833803,-0.0768748663373678,0.0462933849437026
0.127550062595832,-0.123424272351823,0.0736965550749416,-0.0266767474018554
0.0943496462258163,0.127070894693219,-0.13192489904262,-0.0568428595965122
-0.104546921018155,-0.0471430240758035,-0.0373267790637839,0.0257713887416424
0.115978857148599,-0.14519014067926,-0.116879117755582,0.0599526635099929
-0.0928988550931901,-0.0545735774300402,-0.0416270147927473,0.0285003074416848
-0.129214896814332,-0.0306442895582945,-0.0328309721603045,0.0225722199866686
-0.0160974001910583,-0.0986702978982608,0.108749369304915,-0.0649348518755754
0.0553987403900932,-0.13641660109145,-0.0441944467758792,0.0277057005453471
0.0377980646209957,-0.122925378637463,0.112781701539337,-0.062448247678398
0.0828736138181405,-0.133700183387984,0.105925026761008,-0.051975185649261
0.0578979751536871,-0.0883276866208267,0.321702065816561,-0.115890164269529
0.0249970412099495,0.210732192482047,0.187554401401748,0.215973424589025
0.0600537682732303,0.075596240604021,-0.135109240613525,-0.0390564309104759
-0.0309891438880454,0.246346469992399,-0.0892294202082895,-0.143392906693214
0.0694046311005217,-0.135421609698148,0.0708728610111468,-0.0367742676751446
0.080173126611601,0.179323645729444,0.0798446089264013,0.0673491483368613
-0.089580219937786,-0.056102146512185,0.111044446231367,-0.0698114064528838
-0.0765722678244421,-0.0646329921329276,0.047407347814524,-0.0290471689587824
-0.0622464485561175,0.0243537215250056,-0.0759037234062251,-0.0127528230981103
0.0646467458084089,-0.0666647686007933,-0.142228992429458,0.0416715128968332
-0.00378452463553899,-0.0254391927210801,-0.110299334249732,0.0188331738304129
-0.0767635636987523,-0.0645472163152534,0.0428614103185298,-0.0261387197876857
-0.0850149968599956,0.089341599529037,-0.0613636154605281,-0.054619298940901
-0.0797929657010001,0.073362398596059,-0.0647206295919702,-0.0443285945513961
-0.163505904538983,-0.00874210996372469,-0.0109163980170025,0.00857673166324301
-0.126509773326305,0.00428115873310334,-0.0352109372697988,4.17597066892346e-05
0.161295440935298,-0.101412148020114,-0.105269348476925,0.034451716257289
-0.105433252204088,0.107200721666927,-0.0484602527664356,-0.0665206194332707
0.0457579622915405,0.2922112219685,0.0642117570014147,0.100386623491086
0.12330866216619,-0.127740650041105,0.0744814132780892,-0.0286286927894964
0.0513708720846256,0.0895165464259358,0.250679492897164,0.11223889037349
0.155938768025216,-0.117313360810763,-0.112545654384662,0.0422947594859762
-0.03389224705616,-0.0888283254652143,0.119467551169131,-0.0724596900709442
0.123657309037786,0.0590665607023924,-0.135120890653522,-0.0222798804467139
-0.0484157655674934,0.0493219519387328,-0.0839762040628467,-0.0284488488394624
0.126231399975988,0.0475104672626834,-0.136426434432666,-0.0172430205833543
-0.0674356029060836,-0.0684592487168394,0.195490811447166,-0.120434127081425
0.0649407715788728,-0.138589561698738,-0.0956015452499993,0.0565204712682179
-0.00738820504403101,-0.0941977388614498,-0.103846829341003,0.0593966272124161
0.0458659934942718,-0.0508635937655357,-0.134872676837605,0.0332983132089776
0.0797244639152475,0.27782357305713,-0.0759375447009865,-0.0734855274139301
0.0777792896122055,0.265504516413067,-0.00934119907539619,0.00126039137544386
0.0604940224771832,-0.11982622095864,-0.132020389251296,0.0684942232961928
-0.121341013773664,0.0112501538945896,-0.038562992875286,-0.00451969081186767
0.101322477662117,0.15212574228156,-0.12233952100585,-0.0613799790918511
0.080180621788809,0.0567539499459491,0.201572567093867,0.0548313409280356
0.120712256860547,-0.150136180942642,-0.0672867029008547,0.036061650117619
0.0282876575809567,-0.1176157667356,-0.111763135338679,0.0657369740243024
-0.12020586355156,-0.0370966284769705,-0.019492621460963,0.0141890425957178
0.0671027747429472,0.0102622154549963,0.283162281543784,0.0218717581831426
-0.00462941796026176,-0.107267504807698,-0.0677455530184884,0.043738136109938
-0.0229886900151953,-0.0164490831611036,-0.0995165635858892,0.0133297489526302
-0.0499277962637798,-0.0813977829140394,-0.0394486123603376,0.0267798039264791
0.0106415278451003,-0.0970146150445363,0.333647084309233,-0.169060201190668
0.0192425324756891,-0.110415913769012,-0.112739602076013,0.0651534835904613
0.0610047159932499,0.153234702924116,0.159808306447807,0.116800561272807
0.0387754676166327,-0.112361058986776,-0.124656250806106,0.0667392583541417
-0.0208582248542351,-0.070154802661693,-0.100156310719285,0.0469479715875892
-0.130962030471755,-0.0214724455991259,-0.0323067338643529,0.0169494922005368
0.0351734282639413,-0.0340083106823955,-0.130013858892343,0.0235017501056854
0.0742681016283802,-0.122261958197054,-0.136633098495782,0.068425227787152
-0.0817949782110576,0.158988259668174,-0.0627150003932605,-0.0981469961370636
-0.0170816530752951,0.297795859499117,-0.09336043566636,-0.165904989917489
-0.160429010888393,0.0117151157399812,-0.0129770048991184,-0.00487045055920531
-0.128203990264756,-0.0317204845312979,0.0932815700390315,-0.0593670910885398
0.1038848489338,-0.111475334610996,0.165057667468848,-0.061785312988865
-0.109767290952917,-0.036966095529797,-0.0459398891734618,0.0269692513636884
0.0771752620034178,0.0106360140756076,0.251913458859718,0.0198487632826418
0.159749450741229,-0.0218948580243715,-0.0898738371911887,0.00983426062444469
0.0686624172234385,0.224950044833896,-0.117178683082776,-0.10089071988537
-0.13164661726789,0.0643879453411729,-0.0317779150624151,-0.0392954261179119
0.164565234642724,-0.0751553550807715,-0.08624782774354,0.022333257277732
-0.108433051751416,-0.0220104305416763,-0.0469508249846363,0.0172589018286485
-0.0504312482833803,0.194851798005251,-0.0804068576833962,-0.117263330766175
0.0755566951874461,0.292189646306559,-0.0710048062522645,-0.0729909381503025
0.122936191326961,-0.143771192654344,-0.118825432544176,0.0590493251108658
-0.152854938761213,-0.0157237511655773,-0.0175389375160842,0.0129176820971396
-0.0559796920728994,0.0517370611485408,-0.079440069472571,-0.0301165545312675
0.0558800527796121,0.334558719522515,-0.0868425089035689,-0.115477777225197
0.0207310978036683,-0.10141584374113,0.309947029458852,-0.155613804312379
-0.00835586899839083,-0.101608885728658,-0.0948042607002569,0.0587394807848018
-0.133461686122547,-0.0282656287358138,-0.0295022804928657,0.0206529362057693
0.0253021452332338,-0.101169388826053,-0.121568577524346,0.0626579923888746
-0.0137636050125082,-0.102472726652292,-0.0532331803292103,0.0349803893187665
-0.164729108085378,-0.00784452782061643,-0.0101447397121189,0.00800788057252462
0.0125375087250877,-0.112994672097345,0.102756736308055,-0.0593710976878342
-0.0734402211617237,-0.0287756280149865,-0.0692120331197701,0.0215219661584558
-0.0416995400969787,-0.0863313811217458,-0.0425587187942597,0.0286764683261895
0.0423538092592659,0.394780830564741,-0.0524001679056518,-0.0817943963405425
0.0495671924364724,0.365088409054288,-0.0282725937169019,-0.0324441244516021
0.0153666421168707,0.410007687885135,0.0328901021145151,0.0906386579706498
-0.0682127002185851,0.014106702702017,-0.0723132115880056,-0.00620889698291615
-0.0786358299279778,-0.0629407632985278,-0.0579779898266846,0.0386179915236422
-0.16634571093596,-0.00688821576670136,0.00293031318533772,-0.000523044321524997
0.144962903093858,0.0283157796500591,-0.118238964678071,-0.00615664592166805
-0.0564468624658549,0.00598440000186754,-0.0795769473385948,-0.000942676624852376
0.00896789826107061,0.250864508429017,0.180347435654161,0.267532899355891
-0.0125748044869169,-0.079538445012858,-0.104179062714251,0.0522718538068927
0.0406599633355376,-0.101714504495038,0.31073935656693,-0.141318630147759
0.0769541488694298,-0.0753965497690371,0.283298115744891,-0.0784478624396145
-0.0623503216625958,-0.0551067572597541,-0.0757565683594209,0.0382771604989881
-0.0959755145129014,-0.0525483172492797,0.0334792867943103,-0.0202909202126284
0.103289226503508,-0.142748072089412,-0.122458572381728,0.0643222533736097
-0.110463464125091,-0.0414545607350815,-0.044878935568027,0.0295184352118907
0.0609092249032615,0.0529328890308195,0.261842614722384,0.0701872881336811
-0.163849973997239,-0.00852978571723974,-0.00985713057763904,0.00788908906197153
0.00791216692559155,0.25154623992145,-0.105674124929138,-0.13697942156867
0.0465013303063647,0.271355623656694,-0.111097266133286,-0.127736017425366
0.12237113695283,0.103928093870646,-0.119895387851971,-0.0365888420923346
0.0135178498939949,0.319118890884754,-0.101594840998808,-0.162070848905028
0.147772806278018,-0.0308919447104987,-0.135965266232292,0.0163316748321596
-0.127751714532718,-0.00345181989256277,-0.0344088984892894,0.00511626210869324
-0.0310413693854933,-0.0745322651464587,-0.0936752040083869,0.0496449001161635
-0.135974818308802,-0.0267360561916357,0.0691992864063582,-0.0438400537773686
0.0788759778456669,0.0254587300830096,-0.143577275763142,-0.0107966639527589
-0.121353306328573,-0.0357612039527834,-0.0373811909686035,0.0255375667353196
0.0613335908039402,-0.13749885605312,-0.0929057943281343,0.0553436629964837
-0.154996571135305,-0.00464058086989109,-0.0165533607712348,0.00589880037702266
0.0635650461945975,-0.12040922494327,-0.133131463534784,0.0685325949942616
-0.166482573232498,-0.00677683716732346,-0.00898858174318191,0.00730381024872522
0.0286175608543347,0.192829084707539,0.197675991049839,0.204797248035443
0.0979221269297783,-0.138764718611897,0.0680075565584404,-0.0318460458220904
0.0747276630185084,0.00835934468172114,-0.143607537132112,-0.00149167761830311
-0.155106057531428,-0.014277079219867,-0.0139092650208237,0.0105523445812332
0.0924066659028849,-0.0467231594741254,-0.150201017482395,0.0288190775613399
-0.116921926907593,-0.0354058629554895,-0.0412471126543417,0.0259357425629505
0.096602893731621,-0.134384822861748,0.097012040971787,-0.0449825109302254
-0.0435961210689049,-0.0851993957219362,-0.02405319428567,0.0168782896762845
-0.0657912679312553,0.0731999239417203,-0.0732970414358926,-0.0439069520707506
-0.16073083498619,-0.0103927231285964,-0.0127712004349948,0.00968177076491695
0.0615207608429432,0.307646590778275,-0.0945943319921829,-0.11353981278653
0.0578349829040038,0.285073741754347,-0.105743916312659,-0.120732779132326
-0.144661519753463,-0.0202453977150775,-0.0232797868647913,0.0161242964225784
0.0886069063701265,-0.0812649959198817,-0.149084665024225,0.0480214665699468
0.0795854778448526,-0.0832894461819594,0.270249375166643,-0.0825127633187252
-0.0758618934376534,-0.0641943244220882,0.141928307916579,-0.0885357827187224
0.121147505914034,-0.0978424362658425,-0.150669512623709,0.0518889193944021
-0.0921030188812043,-0.0520057834842619,-0.0561662143092074,0.0359867206262064
0.00606625330742505,-0.106751946650156,-0.104559938518091,0.062640780425191
0.073378716116294,-0.0891771842051318,-0.144247818725029,0.0536280209103703
-0.131699083645079,-0.0287741380151577,-0.0314912460903199,0.0215336273240114
-0.028550442051338,0.201983804511986,0.290264472693033,0.430851026676966
0.151771159374385,-0.119092424782284,-0.12231474166646,0.046854209131323
-0.0889248648484205,-0.0128593020475433,-0.0594432679993765,0.0112408663177767
-0.00564304999788609,0.0497006441292021,-0.108021612697693,-0.0276751528778067
0.0558526775996221,-0.0283454206934865,0.34515514674303,-0.0331366539680734
-0.00578937995664625,0.249354355834393,-0.100556509161665,-0.1396015912289
-0.101305769804181,-0.0492797588121351,-0.00603222070603176,0.00537124410741643
-0.153388595111725,-0.015400997131902,0.0173898938493357,-0.0100211207355255
0.0274199735687208,-0.0594375490126726,0.434646390786101,-0.118628868818769
0.0171968094752094,-0.117318744335307,-0.0913197445426902,0.0567998779380562
0.119546478982515,-0.0126667561590116,-0.149410258638804,0.00967935451173732
-0.0640234907934958,-0.058221056916866,-0.0745275001278615,0.0401974756480931
-0.142668227753862,-0.0224113373494995,-0.0224995836838031,0.0161751016228627
-0.128462173586892,-0.0317259523178375,-0.0157102260968842,0.0117201695630185
-0.0272753168385423,0.264976028875271,0.223322490692495,0.431736002760272
-0.0114797391484662,-0.101120926846606,-0.089967015767467,0.0565629014137801
-0.16350233479631,-0.00875841130540384,0.000991048511585223,0.000752989725089998
0.00237122208211027,-0.110179734905667,0.0353323777607723,-0.0200203552506892
-0.126249620071009,-0.0331447610659622,0.0103205304648641,-0.00534184292319381
-0.0339443705830723,-0.0868799528974321,0.198074864586988,-0.118363376950496
-0.169725037233208,-0.00436621618266673,-0.00685655456568716,0.00571840579241482
-0.166198585736504,-0.00698444667196137,-0.00905650757497184,0.00736218480131695
0.077651638736738,-0.133921991190085,-0.12732877753849,0.0688234913043794
0.152915402231677,-0.0648887874905261,0.0155589889654468,0.00114288473869095
0.15327877702143,-0.0482050199637954,-0.131273980208519,0.0224410539883033
0.0474836863386043,-0.133052224810841,-0.07040601751035,0.0434361091855664
0.0750445464570868,0.0118960007784835,-0.14349204202099,-0.00345426511670375
0.0179605298061669,0.295936531767257,0.122810101954725,0.208383619568289
-0.169399362328499,-0.00487947292997173,-0.00690036367406419,0.00594417558396148
0.0913364845420532,0.133682960877152,-0.131276096233181,-0.0603905951145602
-0.102853826649446,0.0395479110936547,-0.0504002003430738,-0.0228910536384016
-0.115788799080129,-0.0398895335352208,0.0270469889622549,-0.0162365529075772
0.108040455477919,-0.067394547700443,-0.152578725928604,0.0387253544953309
-0.135299371262419,-0.0138585298176757,-0.0294809913028271,0.0119562069818895
-0.15814838725137,-0.0120553038582168,-0.0144624733639842,0.0107706343959633
-0.0235951527728146,-0.0899540085149885,0.258468532225983,-0.149254869062396
0.063016695874934,-0.128230281402623,-0.126097614386075,0.069189895969965
0.0665227135442759,0.153734268563298,0.144550338318962,0.104476222108669
-0.0652347174655603,-0.0705684381079025,0.138360874446957,-0.0857694170512732
0.140225735614157,-0.103098236995151,-0.143448180972998,0.0491664186531358
0.128207099478338,0.120349630892159,-0.067717224850169,-0.020461547890029
-0.124958528737858,-0.0303603757363559,-0.0361209065939311,0.0227118671542201
-0.0371268852309004,-0.0634307942311237,-0.0908823994958924,0.0431452528540594
0.126717039977475,0.00961327838734548,0.0860785589498603,0.00921516331821302
-0.139624434252923,-0.0244313767636883,-0.0182467396702729,0.0133943813028521
0.150727313941452,-0.0815390138528537,0.0264908196952728,-0.00263112069721926
-0.0227279905184674,0.226680506931327,0.255383247474005,0.409342873372172
0.134945375669098,-0.140967992956877,-0.115964961435019,0.0546195556464071
0.0468146666153872,0.342465195912536,-0.0932819763632855,-0.133635271155396
0.0347447665374797,0.417204574879331,-0.0556831637338265,-0.0967788374952611
0.146008327261763,0.0180239989123647,-0.0078114009882301,0.00502634243622977
-0.00422966742147191,-0.0990300909212215,-0.103229503880381,0.0608554434185883
-0.0624056394128784,-0.0708998629676509,0.220899723086343,-0.13484192222897
0.0802922893200945,-0.143785026637446,-0.0138654476230634,0.00970582381791383
0.0928499561488371,0.239119499417162,-0.0566217817178395,-0.041563273860839
-0.117270312168823,-0.0389990820363943,-0.0116916556804358,0.0090769506494261
-0.0625461282433047,-0.0718829346556271,0.156855023322161,-0.0968711621412711
0.114739070035184,-0.112732044335884,-0.148107769938441,0.0594989087546325
0.0169374511598822,-0.105772444190325,-0.114624303079262,0.0642724630423402
-0.103601874292091,0.0415205340619286,-0.0499149868127203,-0.0241772591840618
0.0262361494797076,0.200169314629775,-0.115493470584563,-0.107944398162136
-0.156263896177469,-0.0135168404374782,0.000182744958328632,0.00128590996661067
-0.094846561190633,0.0524027209243817,-0.0554332282759646,-0.0311307479502199
0.110087899646721,-0.140345364240095,0.0475540571711762,-0.0207210333935615
0.0332184632557051,0.00721424365940537,0.387265779119951,0.0258005732470102
-0.117064984559622,-0.038627718707205,-0.0395003925686287,0.0269677902483156
-0.0781281925581376,-0.0401772533560506,-0.0662093802972731,0.0289215064856441
-0.137190670279976,0.0472207455770744,-0.0281944189638227,-0.0281248738441812
0.10298291587215,-0.0614933637760716,0.204881624565284,-0.039312777011989
0.0663540926878697,0.321755381573864,-0.0522784874328451,-0.0585168310625181
